file,dc,section,temp,delay_ps
nor_ff.scs,0.96,ff,0.0,119.82300000000001
nor_ff.scs,0.96,ff,50.0,119.67300000000002
nor_ff.scs,0.96,ff,125.0,116.321
nor_ff.scs,0.97,ff,0.0,117.063
nor_ff.scs,0.97,ff,50.0,117.114
nor_ff.scs,0.97,ff,125.0,114.116
nor_ff.scs,0.98,ff,0.0,114.456
nor_ff.scs,0.98,ff,50.0,114.68299999999999
nor_ff.scs,0.98,ff,125.0,112.02000000000001
nor_ff.scs,0.99,ff,0.0,111.91900000000001
nor_ff.scs,0.99,ff,50.0,112.309
nor_ff.scs,0.99,ff,125.0,110.012
nor_ff.scs,1.0,ff,0.0,109.542
nor_ff.scs,1.0,ff,50.0,110.044
nor_ff.scs,1.0,ff,125.0,108.06099999999999
nor_ff.scs,1.01,ff,0.0,107.233
nor_ff.scs,1.01,ff,50.0,107.92999999999999
nor_ff.scs,1.01,ff,125.0,106.191
nor_ff.scs,1.02,ff,0.0,105.048
nor_ff.scs,1.02,ff,50.0,105.902
nor_ff.scs,1.02,ff,125.0,104.38300000000001
nor_ff.scs,1.03,ff,0.0,102.955
nor_ff.scs,1.03,ff,50.0,103.92200000000001
nor_ff.scs,1.03,ff,125.0,102.636
nor_ff.scs,1.04,ff,0.0,100.935
nor_ff.scs,1.04,ff,50.0,102.023
nor_ff.scs,1.04,ff,125.0,100.968
nor_ff.scs,1.05,ff,0.0,99.032
nor_ff.scs,1.05,ff,50.0,100.196
nor_ff.scs,1.05,ff,125.0,99.3439
nor_ff.scs,1.06,ff,0.0,97.13889999999999
nor_ff.scs,1.06,ff,50.0,98.4103
nor_ff.scs,1.06,ff,125.0,97.7879
nor_ff.scs,1.07,ff,0.0,95.387
nor_ff.scs,1.07,ff,50.0,96.7172
nor_ff.scs,1.07,ff,125.0,96.2812
nor_ff.scs,1.08,ff,0.0,93.6688
nor_ff.scs,1.08,ff,50.0,95.1169
nor_ff.scs,1.08,ff,125.0,94.83229999999999
nor_ff.scs,1.09,ff,0.0,92.0514
nor_ff.scs,1.09,ff,50.0,93.556
nor_ff.scs,1.09,ff,125.0,93.4268
nor_ff.scs,1.1,ff,0.0,90.4777
nor_ff.scs,1.1,ff,50.0,92.0043
nor_ff.scs,1.1,ff,125.0,92.06009999999999
nor_ff.scs,1.11,ff,0.0,88.90769999999999
nor_ff.scs,1.11,ff,50.0,90.56039999999999
nor_ff.scs,1.11,ff,125.0,90.7547
nor_ff.scs,1.12,ff,0.0,87.4364
nor_ff.scs,1.12,ff,50.0,89.1253
nor_ff.scs,1.12,ff,125.0,89.4777
nor_ff.scs,1.13,ff,0.0,86.0238
nor_ff.scs,1.13,ff,50.0,87.7757
nor_ff.scs,1.13,ff,125.0,88.2376
nor_ff.scs,1.14,ff,0.0,84.6457
nor_ff.scs,1.14,ff,50.0,86.467
nor_ff.scs,1.14,ff,125.0,87.0421
nor_ff.scs,1.15,ff,0.0,83.3787
nor_ff.scs,1.15,ff,50.0,85.1862
nor_ff.scs,1.15,ff,125.0,85.8844
nor_ff.scs,1.16,ff,0.0,82.0941
nor_ff.scs,1.16,ff,50.0,83.9808
nor_ff.scs,1.16,ff,125.0,84.7604
nor_ff.scs,1.17,ff,0.0,80.90220000000001
nor_ff.scs,1.17,ff,50.0,82.7744
nor_ff.scs,1.17,ff,125.0,83.6692
nor_ff.scs,1.18,ff,0.0,79.69529999999999
nor_ff.scs,1.18,ff,50.0,81.63170000000001
nor_ff.scs,1.18,ff,125.0,82.6147
nor_ff.scs,1.19,ff,0.0,78.57000000000001
nor_ff.scs,1.19,ff,50.0,80.51650000000001
nor_ff.scs,1.19,ff,125.0,81.5916
nor_ff.scs,1.2,ff,0.0,77.4699
